BBRef_Game_ID,DateTime,Date,Start,HomeTm,HomePTS,VisitTm,VisitPTS
201911240DEN,2019-11-24T20:00:00Z,2019-11-24,8:00pm,DEN,116,PHO,104
201911240LAC,2019-11-24T21:00:00Z,2019-11-24,9:00pm,LAC,134,NOP,109
201911250CLE,2019-11-25T19:00:00Z,2019-11-25,7:00pm,CLE,106,BRK,108
201911250DET,2019-11-25T19:00:00Z,2019-11-25,7:00pm,DET,103,ORL,88
201911250IND,2019-11-25T19:00:00Z,2019-11-25,7:00pm,IND,126,MEM,114
201911250ATL,2019-11-25T19:30:00Z,2019-11-25,7:30pm,ATL,113,MIN,125
201911250BOS,2019-11-25T19:30:00Z,2019-11-25,7:30pm,BOS,103,SAC,102
201911250MIA,2019-11-25T19:30:00Z,2019-11-25,7:30pm,MIA,117,CHO,100
201911250TOR,2019-11-25T19:30:00Z,2019-11-25,7:30pm,TOR,101,PHI,96
201911250CHI,2019-11-25T20:00:00Z,2019-11-25,8:00pm,CHI,94,POR,117
201911250MIL,2019-11-25T20:00:00Z,2019-11-25,8:00pm,MIL,122,UTA,118
201911250SAS,2019-11-25T20:30:00Z,2019-11-25,8:30pm,SAS,104,LAL,114
201911250GSW,2019-11-25T22:30:00Z,2019-11-25,10:30pm,GSW,97,OKC,100
201911260DAL,2019-11-26T20:30:00Z,2019-11-26,8:30pm,DAL,99,LAC,114
201911260DEN,2019-11-26T21:00:00Z,2019-11-26,9:00pm,DEN,117,WAS,104
201911270BOS,2019-11-27T19:00:00Z,2019-11-27,7:00pm,BOS,121,BRK,110
201911270CHO,2019-11-27T19:00:00Z,2019-11-27,7:00pm,CHO,102,DET,101
201911270CLE,2019-11-27T19:00:00Z,2019-11-27,7:00pm,CLE,104,ORL,116
201911270IND,2019-11-27T19:00:00Z,2019-11-27,7:00pm,IND,121,UTA,102
201911270PHI,2019-11-27T19:00:00Z,2019-11-27,7:00pm,PHI,97,SAC,91
201911270TOR,2019-11-27T19:30:00Z,2019-11-27,7:30pm,TOR,126,NYK,98
201911270HOU,2019-11-27T20:00:00Z,2019-11-27,8:00pm,HOU,117,MIA,108
201911270MEM,2019-11-27T20:00:00Z,2019-11-27,8:00pm,MEM,119,LAC,121
201911270MIL,2019-11-27T20:00:00Z,2019-11-27,8:00pm,MIL,111,ATL,102
201911270SAS,2019-11-27T20:30:00Z,2019-11-27,8:30pm,SAS,101,MIN,113
201911270PHO,2019-11-27T21:00:00Z,2019-11-27,9:00pm,PHO,132,WAS,140
201911270NOP,2019-11-27T21:30:00Z,2019-11-27,9:30pm,NOP,110,LAL,114
201911270POR,2019-11-27T22:00:00Z,2019-11-27,10:00pm,POR,136,OKC,119
201911270GSW,2019-11-27T22:30:00Z,2019-11-27,10:30pm,GSW,104,CHI,90
201911290BRK,2019-11-29T12:00:00Z,2019-11-29,12:00pm,BRK,112,BOS,107
201911290DET,2019-11-29T19:00:00Z,2019-11-29,7:00pm,DET,107,CHO,110
201911290ORL,2019-11-29T19:00:00Z,2019-11-29,7:00pm,ORL,83,TOR,90
201911290CLE,2019-11-29T19:30:00Z,2019-11-29,7:30pm,CLE,110,MIL,119
201911290NYK,2019-11-29T19:30:00Z,2019-11-29,7:30pm,NYK,95,PHI,101
201911290IND,2019-11-29T20:00:00Z,2019-11-29,8:00pm,IND,105,ATL,104
201911290MEM,2019-11-29T20:00:00Z,2019-11-29,8:00pm,MEM,94,UTA,103
201911290MIA,2019-11-29T20:00:00Z,2019-11-29,8:00pm,MIA,122,GSW,105
201911290OKC,2019-11-29T20:00:00Z,2019-11-29,8:00pm,OKC,109,NOP,104
201911290SAS,2019-11-29T20:30:00Z,2019-11-29,8:30pm,SAS,107,LAC,97
201911290PHO,2019-11-29T21:00:00Z,2019-11-29,9:00pm,PHO,113,DAL,120
201911290POR,2019-11-29T22:00:00Z,2019-11-29,10:00pm,POR,107,CHI,103
201911290LAL,2019-11-29T22:30:00Z,2019-11-29,10:30pm,LAL,125,WAS,103
201911300SAC,2019-11-30T17:00:00Z,2019-11-30,5:00pm,SAC,100,DEN,97
201911300PHI,2019-11-30T19:00:00Z,2019-11-30,7:00pm,PHI,119,IND,116
201911300HOU,2019-11-30T20:00:00Z,2019-11-30,8:00pm,HOU,158,ATL,111
201911300MIL,2019-11-30T20:00:00Z,2019-11-30,8:00pm,MIL,137,CHO,96
201912010BRK,2019-12-01T15:00:00Z,2019-12-01,3:00pm,BRK,106,MIA,109
201912010MIN,2019-12-01T15:30:00Z,2019-12-01,3:30pm,MIN,107,MEM,115
201912010NYK,2019-12-01T15:30:00Z,2019-12-01,3:30pm,NYK,104,BOS,113
201912010LAL,2019-12-01T16:00:00Z,2019-12-01,4:00pm,LAL,100,DAL,114
201912010DET,2019-12-01T17:00:00Z,2019-12-01,5:00pm,DET,132,SAS,98
201912010NOP,2019-12-01T17:00:00Z,2019-12-01,5:00pm,NOP,104,OKC,107
201912010ORL,2019-12-01T18:00:00Z,2019-12-01,6:00pm,ORL,100,GSW,96
201912010TOR,2019-12-01T18:00:00Z,2019-12-01,6:00pm,TOR,130,UTA,110
201912010LAC,2019-12-01T22:30:00Z,2019-12-01,10:30pm,LAC,150,WAS,125
201912020CHO,2019-12-02T19:00:00Z,2019-12-02,7:00pm,CHO,104,PHO,109
201912020PHI,2019-12-02T19:00:00Z,2019-12-02,7:00pm,PHI,103,UTA,94
201912020ATL,2019-12-02T19:30:00Z,2019-12-02,7:30pm,ATL,104,GSW,79
201912020MEM,2019-12-02T20:00:00Z,2019-12-02,8:00pm,MEM,104,IND,117
201912020MIL,2019-12-02T20:00:00Z,2019-12-02,8:00pm,MIL,132,NYK,88
201912020SAC,2019-12-02T22:00:00Z,2019-12-02,10:00pm,SAC,106,CHI,113
201912030CLE,2019-12-03T19:00:00Z,2019-12-03,7:00pm,CLE,94,DET,127
201912030WAS,2019-12-03T19:00:00Z,2019-12-03,7:00pm,WAS,120,ORL,127
201912030NOP,2019-12-03T19:30:00Z,2019-12-03,7:30pm,NOP,97,DAL,118
201912030TOR,2019-12-03T19:30:00Z,2019-12-03,7:30pm,TOR,110,MIA,121
201912030SAS,2019-12-03T20:30:00Z,2019-12-03,8:30pm,SAS,135,HOU,133
201912030DEN,2019-12-03T21:00:00Z,2019-12-03,9:00pm,DEN,96,LAL,105
201912030LAC,2019-12-03T22:00:00Z,2019-12-03,10:00pm,LAC,117,POR,97
201912040CHO,2019-12-04T19:00:00Z,2019-12-04,7:00pm,CHO,106,GSW,91
201912040DET,2019-12-04T19:00:00Z,2019-12-04,7:00pm,DET,103,MIL,127
201912040ORL,2019-12-04T19:00:00Z,2019-12-04,7:00pm,ORL,128,PHO,114
201912040ATL,2019-12-04T19:30:00Z,2019-12-04,7:30pm,ATL,118,BRK,130
201912040BOS,2019-12-04T19:30:00Z,2019-12-04,7:30pm,BOS,112,MIA,93
201912040CHI,2019-12-04T20:00:00Z,2019-12-04,8:00pm,CHI,106,MEM,99
201912040OKC,2019-12-04T20:00:00Z,2019-12-04,8:00pm,OKC,100,IND,107
201912040DAL,2019-12-04T20:30:00Z,2019-12-04,8:30pm,DAL,121,MIN,114
201912040UTA,2019-12-04T21:00:00Z,2019-12-04,9:00pm,UTA,96,LAL,121
201912040POR,2019-12-04T22:00:00Z,2019-12-04,10:00pm,POR,127,SAC,116
201912050WAS,2019-12-05T19:00:00Z,2019-12-05,7:00pm,WAS,119,PHI,113
201912050NYK,2019-12-05T19:30:00Z,2019-12-05,7:30pm,NYK,92,DEN,129
201912050TOR,2019-12-05T19:30:00Z,2019-12-05,7:30pm,TOR,109,HOU,119
201912050NOP,2019-12-05T20:00:00Z,2019-12-05,8:00pm,NOP,132,PHO,139
201912060CHO,2019-12-06T19:00:00Z,2019-12-06,7:00pm,CHO,104,BRK,111
201912060CLE,2019-12-06T19:00:00Z,2019-12-06,7:00pm,CLE,87,ORL,93
201912060DET,2019-12-06T19:00:00Z,2019-12-06,7:00pm,DET,108,IND,101
201912060BOS,2019-12-06T20:00:00Z,2019-12-06,8:00pm,BOS,108,DEN,95
201912060CHI,2019-12-06T20:00:00Z,2019-12-06,8:00pm,CHI,98,GSW,100
201912060MIA,2019-12-06T20:00:00Z,2019-12-06,8:00pm,MIA,112,WAS,103
201912060OKC,2019-12-06T20:00:00Z,2019-12-06,8:00pm,OKC,139,MIN,127
201912060MIL,2019-12-06T20:30:00Z,2019-12-06,8:30pm,MIL,119,LAC,91
201912060SAS,2019-12-06T20:30:00Z,2019-12-06,8:30pm,SAS,105,SAC,104
201912060POR,2019-12-06T22:30:00Z,2019-12-06,10:30pm,POR,113,LAL,136
201912070DAL,2019-12-07T14:00:00Z,2019-12-07,2:00pm,DAL,130,NOP,84
201912070NYK,2019-12-07T19:30:00Z,2019-12-07,7:30pm,NYK,103,IND,104
201912070PHI,2019-12-07T19:30:00Z,2019-12-07,7:30pm,PHI,141,CLE,94
201912070HOU,2019-12-07T20:00:00Z,2019-12-07,8:00pm,HOU,115,PHO,109
201912070UTA,2019-12-07T22:00:00Z,2019-12-07,10:00pm,UTA,126,MEM,112
201912080BRK,2019-12-08T15:00:00Z,2019-12-08,3:00pm,BRK,105,DEN,102
201912080CHO,2019-12-08T17:00:00Z,2019-12-08,5:00pm,CHO,107,ATL,122
201912080MIA,2019-12-08T18:00:00Z,2019-12-08,6:00pm,MIA,110,CHI,105
201912080PHI,2019-12-08T18:00:00Z,2019-12-08,6:00pm,PHI,110,TOR,104
201912080WAS,2019-12-08T18:00:00Z,2019-12-08,6:00pm,WAS,119,LAC,135
201912080DAL,2019-12-08T19:00:00Z,2019-12-08,7:00pm,DAL,106,SAC,110
201912080POR,2019-12-08T21:00:00Z,2019-12-08,9:00pm,POR,96,OKC,108
201912080LAL,2019-12-08T21:30:00Z,2019-12-08,9:30pm,LAL,142,MIN,125
201912090IND,2019-12-09T19:00:00Z,2019-12-09,7:00pm,IND,99,LAC,110
201912090BOS,2019-12-09T19:30:00Z,2019-12-09,7:30pm,BOS,110,CLE,88
201912090CHI,2019-12-09T20:00:00Z,2019-12-09,8:00pm,CHI,92,TOR,93
201912090HOU,2019-12-09T20:00:00Z,2019-12-09,8:00pm,HOU,118,SAC,119
201912090MIL,2019-12-09T20:00:00Z,2019-12-09,8:00pm,MIL,110,ORL,101
201912090NOP,2019-12-09T20:00:00Z,2019-12-09,8:00pm,NOP,103,DET,105
201912090PHO,2019-12-09T21:00:00Z,2019-12-09,9:00pm,PHO,125,MIN,109
201912090UTA,2019-12-09T21:00:00Z,2019-12-09,9:00pm,UTA,90,OKC,104
201912090GSW,2019-12-09T22:30:00Z,2019-12-09,10:30pm,GSW,102,MEM,110
201912100CHO,2019-12-10T19:00:00Z,2019-12-10,7:00pm,CHO,114,WAS,107
201912100MIA,2019-12-10T20:00:00Z,2019-12-10,8:00pm,MIA,135,ATL,121
201912100PHI,2019-12-10T20:00:00Z,2019-12-10,8:00pm,PHI,97,DEN,92
201912100POR,2019-12-10T22:00:00Z,2019-12-10,10:00pm,POR,115,NYK,87
201912110CLE,2019-12-11T19:00:00Z,2019-12-11,7:00pm,CLE,110,HOU,116
201912110IND,2019-12-11T19:00:00Z,2019-12-11,7:00pm,IND,122,BOS,117
201912110ORL,2019-12-11T19:00:00Z,2019-12-11,7:00pm,ORL,87,LAL,96
201912110TOR,2019-12-11T19:00:00Z,2019-12-11,7:00pm,TOR,92,LAC,112
201912110BRK,2019-12-11T19:30:00Z,2019-12-11,7:30pm,BRK,108,CHO,113
201912110CHI,2019-12-11T20:00:00Z,2019-12-11,8:00pm,CHI,136,ATL,102
201912110MIN,2019-12-11T20:00:00Z,2019-12-11,8:00pm,MIN,116,UTA,127
201912110PHO,2019-12-11T21:00:00Z,2019-12-11,9:00pm,PHO,108,MEM,115
201912110MIL,2019-12-11T21:30:00Z,2019-12-11,9:30pm,MIL,127,NOP,112
201912110SAC,2019-12-11T22:00:00Z,2019-12-11,10:00pm,SAC,94,OKC,93
201912110GSW,2019-12-11T22:30:00Z,2019-12-11,10:30pm,GSW,122,NYK,124
201912120BOS,2019-12-12T20:00:00Z,2019-12-12,8:00pm,BOS,109,PHI,115
201912120SAS,2019-12-12T20:30:00Z,2019-12-12,8:30pm,SAS,109,CLE,117
201912120DET,2019-12-12T21:00:00Z,2019-12-12,9:00pm,DET,111,DAL,122
201912120DEN,2019-12-12T22:30:00Z,2019-12-12,10:30pm,DEN,114,POR,99
201912130MIA,2019-12-13T19:00:00Z,2019-12-13,7:00pm,MIA,110,LAL,113
201912130ORL,2019-12-13T19:00:00Z,2019-12-13,7:00pm,ORL,107,HOU,130
201912130PHI,2019-12-13T19:00:00Z,2019-12-13,7:00pm,PHI,116,NOP,109
201912130ATL,2019-12-13T19:30:00Z,2019-12-13,7:30pm,ATL,100,IND,110
201912130CHI,2019-12-13T20:00:00Z,2019-12-13,8:00pm,CHI,73,CHO,83
201912130MEM,2019-12-13T20:00:00Z,2019-12-13,8:00pm,MEM,114,MIL,127
201912130UTA,2019-12-13T21:00:00Z,2019-12-13,9:00pm,UTA,114,GSW,106
201912130MIN,2019-12-13T21:30:00Z,2019-12-13,9:30pm,MIN,117,LAC,124
201912130SAC,2019-12-13T22:00:00Z,2019-12-13,10:00pm,SAC,101,NYK,103
201912140PHO,2019-12-14T17:00:00Z,2019-12-14,5:00pm,PHO,119,SAS,121
201912140TOR,2019-12-14T19:30:00Z,2019-12-14,7:30pm,TOR,110,BRK,102
201912140CHI,2019-12-14T20:00:00Z,2019-12-14,8:00pm,CHI,109,LAC,106
201912140MEM,2019-12-14T20:00:00Z,2019-12-14,8:00pm,MEM,128,WAS,111
201912140DAL,2019-12-14T20:30:00Z,2019-12-14,8:30pm,DAL,118,MIA,122
201912140MIL,2019-12-14T20:30:00Z,2019-12-14,8:30pm,MIL,125,CLE,108
201912140DEN,2019-12-14T21:00:00Z,2019-12-14,9:00pm,DEN,110,OKC,102
201912140HOU,2019-12-14T21:00:00Z,2019-12-14,9:00pm,HOU,107,DET,115
201912150NOP,2019-12-15T15:30:00Z,2019-12-15,3:30pm,NOP,119,ORL,130
201912150IND,2019-12-15T17:00:00Z,2019-12-15,5:00pm,IND,107,CHO,85
201912150ATL,2019-12-15T18:00:00Z,2019-12-15,6:00pm,ATL,96,LAL,101
201912150BRK,2019-12-15T18:00:00Z,2019-12-15,6:00pm,BRK,109,PHI,89
201912150DEN,2019-12-15T20:00:00Z,2019-12-15,8:00pm,DEN,111,NYK,105
201912150GSW,2019-12-15T20:30:00Z,2019-12-15,8:30pm,GSW,79,SAC,100
201912160DET,2019-12-16T19:00:00Z,2019-12-16,7:00pm,DET,119,WAS,133
201912160TOR,2019-12-16T19:30:00Z,2019-12-16,7:30pm,TOR,133,CLE,113
201912160HOU,2019-12-16T20:00:00Z,2019-12-16,8:00pm,HOU,109,SAS,107
201912160MEM,2019-12-16T20:00:00Z,2019-12-16,8:00pm,MEM,118,MIA,111
201912160MIL,2019-12-16T20:00:00Z,2019-12-16,8:00pm,MIL,116,DAL,120
201912160OKC,2019-12-16T20:00:00Z,2019-12-16,8:00pm,OKC,109,CHI,106
201912160PHO,2019-12-16T21:00:00Z,2019-12-16,9:00pm,PHO,110,POR,111
201912170CHO,2019-12-17T19:00:00Z,2019-12-17,7:00pm,CHO,110,SAC,102
201912170IND,2019-12-17T19:00:00Z,2019-12-17,7:00pm,IND,105,LAL,102
201912170NYK,2019-12-17T19:30:00Z,2019-12-17,7:30pm,NYK,143,ATL,120
201912170NOP,2019-12-17T20:00:00Z,2019-12-17,8:00pm,NOP,101,BRK,108
201912170UTA,2019-12-17T21:00:00Z,2019-12-17,9:00pm,UTA,109,ORL,102
201912170LAC,2019-12-17T22:30:00Z,2019-12-17,10:30pm,LAC,120,PHO,99
201912180CLE,2019-12-18T19:00:00Z,2019-12-18,7:00pm,CLE,100,CHO,98
201912180DET,2019-12-18T19:00:00Z,2019-12-18,7:00pm,DET,99,TOR,112
201912180PHI,2019-12-18T19:00:00Z,2019-12-18,7:00pm,PHI,104,MIA,108
201912180WAS,2019-12-18T19:00:00Z,2019-12-18,7:00pm,WAS,109,CHI,110
201912180MIN,2019-12-18T20:00:00Z,2019-12-18,8:00pm,MIN,99,NOP,107
201912180OKC,2019-12-18T20:00:00Z,2019-12-18,8:00pm,OKC,126,MEM,122
201912180DEN,2019-12-18T21:00:00Z,2019-12-18,9:00pm,DEN,113,ORL,104
201912180DAL,2019-12-18T21:30:00Z,2019-12-18,9:30pm,DAL,103,BOS,109
201912180POR,2019-12-18T22:00:00Z,2019-12-18,10:00pm,POR,122,GSW,112
201912190ATL,2019-12-19T19:30:00Z,2019-12-19,7:30pm,ATL,106,UTA,111
201912190MIL,2019-12-19T20:00:00Z,2019-12-19,8:00pm,MIL,111,LAL,104
201912190SAS,2019-12-19T20:30:00Z,2019-12-19,8:30pm,SAS,118,BRK,105
201912190LAC,2019-12-19T22:30:00Z,2019-12-19,10:30pm,LAC,117,HOU,122
201912200CLE,2019-12-20T19:00:00Z,2019-12-20,7:00pm,CLE,114,MEM,107
201912200IND,2019-12-20T19:00:00Z,2019-12-20,7:00pm,IND,119,SAC,105
201912200BOS,2019-12-20T19:30:00Z,2019-12-20,7:30pm,BOS,114,DET,93
201912200TOR,2019-12-20T19:30:00Z,2019-12-20,7:30pm,TOR,122,WAS,118
201912200MIA,2019-12-20T20:00:00Z,2019-12-20,8:00pm,MIA,129,NYK,114
201912200OKC,2019-12-20T20:00:00Z,2019-12-20,8:00pm,OKC,126,PHO,108
201912200PHI,2019-12-20T20:00:00Z,2019-12-20,8:00pm,PHI,98,DAL,117
201912200DEN,2019-12-20T21:00:00Z,2019-12-20,9:00pm,DEN,109,MIN,100
201912200POR,2019-12-20T22:00:00Z,2019-12-20,10:00pm,POR,118,ORL,103
201912200GSW,2019-12-20T22:30:00Z,2019-12-20,10:30pm,GSW,106,NOP,102
201912210CHO,2019-12-21T17:00:00Z,2019-12-21,5:00pm,CHO,107,UTA,114
201912210BRK,2019-12-21T18:00:00Z,2019-12-21,6:00pm,BRK,122,ATL,112
201912210DET,2019-12-21T19:00:00Z,2019-12-21,7:00pm,DET,107,CHI,119
201912210PHI,2019-12-21T19:00:00Z,2019-12-21,7:00pm,PHI,125,WAS,108
201912210NYK,2019-12-21T19:30:00Z,2019-12-21,7:30pm,NYK,102,MIL,123
201912210MEM,2019-12-21T20:00:00Z,2019-12-21,8:00pm,MEM,119,SAC,115
201912210SAS,2019-12-21T20:30:00Z,2019-12-21,8:30pm,SAS,109,LAC,134
201912210PHO,2019-12-21T21:00:00Z,2019-12-21,9:00pm,PHO,125,HOU,139
201912210POR,2019-12-21T22:00:00Z,2019-12-21,10:00pm,POR,113,MIN,106
201912220TOR,2019-12-22T15:30:00Z,2019-12-22,3:30pm,TOR,110,DAL,107
201912220BOS,2019-12-22T18:00:00Z,2019-12-22,6:00pm,BOS,119,CHO,93
201912220MIL,2019-12-22T19:00:00Z,2019-12-22,7:00pm,MIL,117,IND,89
201912220OKC,2019-12-22T19:00:00Z,2019-12-22,7:00pm,OKC,118,LAC,112
201912220LAL,2019-12-22T21:30:00Z,2019-12-22,9:30pm,LAL,104,DEN,128
201912230CLE,2019-12-23T19:00:00Z,2019-12-23,7:00pm,CLE,121,ATL,118
201912230DET,2019-12-23T19:00:00Z,2019-12-23,7:00pm,DET,109,PHI,125
201912230IND,2019-12-23T19:00:00Z,2019-12-23,7:00pm,IND,120,TOR,115
201912230NYK,2019-12-23T19:00:00Z,2019-12-23,7:00pm,NYK,115,WAS,121
201912230ORL,2019-12-23T19:00:00Z,2019-12-23,7:00pm,ORL,103,CHI,95
201912230MIA,2019-12-23T19:30:00Z,2019-12-23,7:30pm,MIA,107,UTA,104
201912230MEM,2019-12-23T20:00:00Z,2019-12-23,8:00pm,MEM,115,SAS,145
201912230PHO,2019-12-23T21:00:00Z,2019-12-23,9:00pm,PHO,111,DEN,113
201912230POR,2019-12-23T22:00:00Z,2019-12-23,10:00pm,POR,94,NOP,102
201912230SAC,2019-12-23T22:00:00Z,2019-12-23,10:00pm,SAC,104,HOU,113
201912230GSW,2019-12-23T22:30:00Z,2019-12-23,10:30pm,GSW,113,MIN,104
201912250TOR,2019-12-25T12:00:00Z,2019-12-25,12:00pm,TOR,102,BOS,118
201912250PHI,2019-12-25T14:30:00Z,2019-12-25,2:30pm,PHI,121,MIL,109
201912250GSW,2019-12-25T17:00:00Z,2019-12-25,5:00pm,GSW,116,HOU,104
201912250LAL,2019-12-25T20:00:00Z,2019-12-25,8:00pm,LAL,106,LAC,111
201912250DEN,2019-12-25T22:30:00Z,2019-12-25,10:30pm,DEN,100,NOP,112
201912260DET,2019-12-26T19:00:00Z,2019-12-26,7:00pm,DET,132,WAS,102
201912260BRK,2019-12-26T19:30:00Z,2019-12-26,7:30pm,BRK,82,NYK,94
201912260DAL,2019-12-26T20:00:00Z,2019-12-26,8:00pm,DAL,102,SAS,98
201912260OKC,2019-12-26T20:00:00Z,2019-12-26,8:00pm,OKC,97,MEM,110
201912260SAC,2019-12-26T22:00:00Z,2019-12-26,10:00pm,SAC,104,MIN,105
201912260UTA,2019-12-26T22:30:00Z,2019-12-26,10:30pm,UTA,121,POR,115
201912270BOS,2019-12-27T16:00:00Z,2019-12-27,4:00pm,BOS,129,CLE,117
201912270CHO,2019-12-27T19:00:00Z,2019-12-27,7:00pm,CHO,102,OKC,104
201912270ORL,2019-12-27T19:00:00Z,2019-12-27,7:00pm,ORL,98,PHI,97
201912270ATL,2019-12-27T19:30:00Z,2019-12-27,7:30pm,ATL,86,MIL,112
201912270MIA,2019-12-27T20:00:00Z,2019-12-27,8:00pm,MIA,113,IND,112
201912270GSW,2019-12-27T22:30:00Z,2019-12-27,10:30pm,GSW,105,PHO,96
201912280DEN,2019-12-28T17:00:00Z,2019-12-28,5:00pm,DEN,119,MEM,110
201912280BOS,2019-12-28T19:00:00Z,2019-12-28,7:00pm,BOS,97,TOR,113
201912280NOP,2019-12-28T19:00:00Z,2019-12-28,7:00pm,NOP,120,IND,98
201912280CHI,2019-12-28T20:00:00Z,2019-12-28,8:00pm,CHI,116,ATL,81
201912280HOU,2019-12-28T20:00:00Z,2019-12-28,8:00pm,HOU,108,BRK,98
201912280MIA,2019-12-28T20:00:00Z,2019-12-28,8:00pm,MIA,117,PHI,116
201912280MIN,2019-12-28T20:00:00Z,2019-12-28,8:00pm,MIN,88,CLE,94
201912280WAS,2019-12-28T20:00:00Z,2019-12-28,8:00pm,WAS,100,NYK,107
201912280GSW,2019-12-28T20:30:00Z,2019-12-28,8:30pm,GSW,121,DAL,141
201912280MIL,2019-12-28T20:30:00Z,2019-12-28,8:30pm,MIL,111,ORL,100
201912280SAS,2019-12-28T20:30:00Z,2019-12-28,8:30pm,SAS,136,DET,109
201912280SAC,2019-12-28T21:00:00Z,2019-12-28,9:00pm,SAC,110,PHO,112
201912280POR,2019-12-28T22:00:00Z,2019-12-28,10:00pm,POR,120,LAL,128
201912280LAC,2019-12-28T22:30:00Z,2019-12-28,10:30pm,LAC,107,UTA,120
201912290TOR,2019-12-29T18:00:00Z,2019-12-29,6:00pm,TOR,97,OKC,98
201912290DEN,2019-12-29T20:00:00Z,2019-12-29,8:00pm,DEN,120,SAC,115
201912290MEM,2019-12-29T20:00:00Z,2019-12-29,8:00pm,MEM,117,CHO,104
201912290NOP,2019-12-29T20:00:00Z,2019-12-29,8:00pm,NOP,127,HOU,112
201912290LAL,2019-12-29T21:30:00Z,2019-12-29,9:30pm,LAL,108,DAL,95
201912300ORL,2019-12-30T19:00:00Z,2019-12-30,7:00pm,ORL,93,ATL,101
201912300WAS,2019-12-30T19:00:00Z,2019-12-30,7:00pm,WAS,123,MIA,105
201912300CHI,2019-12-30T20:00:00Z,2019-12-30,8:00pm,CHI,102,MIL,123
201912300MIN,2019-12-30T20:00:00Z,2019-12-30,8:00pm,MIN,122,BRK,115
201912300UTA,2019-12-30T21:00:00Z,2019-12-30,9:00pm,UTA,104,DET,81
201912300POR,2019-12-30T22:00:00Z,2019-12-30,10:00pm,POR,116,PHO,122
201912310CHO,2019-12-31T15:00:00Z,2019-12-31,3:00pm,CHO,92,BOS,109
201912310IND,2019-12-31T15:00:00Z,2019-12-31,3:00pm,IND,115,PHI,97
201912310SAC,2019-12-31T17:00:00Z,2019-12-31,5:00pm,SAC,87,LAC,105
201912310HOU,2019-12-31T19:00:00Z,2019-12-31,7:00pm,HOU,130,DEN,104
201912310SAS,2019-12-31T19:00:00Z,2019-12-31,7:00pm,SAS,117,GSW,113
201912310TOR,2019-12-31T19:00:00Z,2019-12-31,7:00pm,TOR,117,CLE,97
201912310OKC,2019-12-31T20:00:00Z,2019-12-31,8:00pm,OKC,106,DAL,101
202001010WAS,2020-01-01T18:00:00Z,2020-01-01,6:00pm,WAS,101,ORL,122
202001010NYK,2020-01-01T19:30:00Z,2020-01-01,7:30pm,NYK,117,POR,93
202001010MIL,2020-01-01T20:00:00Z,2020-01-01,8:00pm,MIL,106,MIN,104
202001010LAL,2020-01-01T22:30:00Z,2020-01-01,10:30pm,LAL,117,PHO,107
202001020CLE,2020-01-02T19:00:00Z,2020-01-02,7:00pm,CLE,106,CHO,109
202001020IND,2020-01-02T19:00:00Z,2020-01-02,7:00pm,IND,116,DEN,124
202001020MIA,2020-01-02T19:30:00Z,2020-01-02,7:30pm,MIA,84,TOR,76
202001020CHI,2020-01-02T20:00:00Z,2020-01-02,8:00pm,CHI,98,UTA,102
202001020MIN,2020-01-02T20:00:00Z,2020-01-02,8:00pm,MIN,99,GSW,84
202001020DAL,2020-01-02T20:30:00Z,2020-01-02,8:30pm,DAL,123,BRK,111
202001020SAS,2020-01-02T20:30:00Z,2020-01-02,8:30pm,SAS,103,OKC,109
202001020SAC,2020-01-02T22:00:00Z,2020-01-02,10:00pm,SAC,128,MEM,123
202001020LAC,2020-01-02T22:30:00Z,2020-01-02,10:30pm,LAC,126,DET,112
202001030BOS,2020-01-03T19:00:00Z,2020-01-03,7:00pm,BOS,109,ATL,106
202001030ORL,2020-01-03T19:00:00Z,2020-01-03,7:00pm,ORL,105,MIA,85
202001030WAS,2020-01-03T19:00:00Z,2020-01-03,7:00pm,WAS,103,POR,122
202001030HOU,2020-01-03T20:00:00Z,2020-01-03,8:00pm,HOU,118,PHI,108
202001030PHO,2020-01-03T21:00:00Z,2020-01-03,9:00pm,PHO,120,NYK,112
202001030LAL,2020-01-03T22:30:00Z,2020-01-03,10:30pm,LAL,123,NOP,113
202001040LAC,2020-01-04T15:30:00Z,2020-01-04,3:30pm,LAC,114,MEM,140
202001040BRK,2020-01-04T18:00:00Z,2020-01-04,6:00pm,BRK,102,TOR,121
202001040ORL,2020-01-04T19:00:00Z,2020-01-04,7:00pm,ORL,96,UTA,109
202001040ATL,2020-01-04T19:30:00Z,2020-01-04,7:30pm,ATL,116,IND,111
202001040CLE,2020-01-04T19:30:00Z,2020-01-04,7:30pm,CLE,106,OKC,121
202001040CHI,2020-01-04T20:00:00Z,2020-01-04,8:00pm,CHI,104,BOS,111
202001040WAS,2020-01-04T20:00:00Z,2020-01-04,8:00pm,WAS,128,DEN,114
202001040DAL,2020-01-04T20:30:00Z,2020-01-04,8:30pm,DAL,120,CHO,123
202001040GSW,2020-01-04T20:30:00Z,2020-01-04,8:30pm,GSW,104,DET,111
202001040MIL,2020-01-04T20:30:00Z,2020-01-04,8:30pm,MIL,127,SAS,118
202001040SAC,2020-01-04T22:00:00Z,2020-01-04,10:00pm,SAC,115,NOP,117
202001050LAC,2020-01-05T15:30:00Z,2020-01-05,3:30pm,LAC,135,NYK,132
202001050MIA,2020-01-05T18:00:00Z,2020-01-05,6:00pm,MIA,122,POR,111
